2217368,34970,8706265
2212097,34912,8637660
2208584,34861,8561469
2203913,34827,8496266
2196502,34774,8416172
2191038,34712,8330819
2184354,34626,8254998
2178783,34543,8202494
2173138,34479,8200956
2168901,34446,8008113
2162067,34412,7884848
2155744,34338,7768818
2148448,34245,7633413
2141686,34174,7553441
2134914,34135,7477121
2125846,34057,7367260
2124233,34021,7045431
2118713,34021,7045431
2111807,34005,6554477
2104686,33922,6554477
2096747,33844,6554477
2090862,33800,6554477
2085306,33726,6552905
2081826,33695,6343593
2077032,33672,6117321
2071015,33608,6117321
2064525,33519,6005354
2057735,33450,5916809
2052441,33366,5840928
2047379,33270,5837452
2044005,33213,5677465
2039062,33175,5546514
2033179,33133,5403866
2027429,32975,5255602
2021656,32874,5152128
2016513,32840,5109346
2011211,32792,5106288
2008349,32757,4963147
2004362,32730,4760399
1999257,32667,4652763
1994117,32613,4524707
1989024,32530,4436541
1984425,32472,4388959
1979634,32376,4387617
1976808,32283,4325176
1973109,32252,4076435
1967865,32170,3963502
1962651,32079,3833243
1957586,32012,3812388
1952733,31926,3793737
1948307,31764,3784364
1944995,31683,3641725
1940897,31620,3480937
1936207,31523,3391582
1930232,31390,3297947
1924114,31273,3243667
1918100,31142,3225973
1910921,31003,3222786
1909221,30853,3095704
1903682,30740,3032041
1898223,30626,2983316
1892301,30485,2936823
1885661,30354,2884231
1878533,30224,2879026
1872923,30067,2877011
1868772,29906,2796210
1863707,29813,2793123
1856427,29692,2562863
1849744,29476,2498089
1844627,29311,2441429
1837285,29157,2366552
1830988,28934,2366552
1827373,28779,2304435
1821937,28683,2235645
1814422,28565,2118750
1806805,28384,2064585
1798280,28208,2023419
1790743,28052,1965590
1783720,27822,1965590
1777983,27703,1865090
1771359,27606,1812723
1763873,27460,1793625
1752330,27249,1752699
1744619,27023,1712327
1737640,26825,1683674
1727107,26685,1656005
1721377,26479,1610425
1713589,26360,1554179
1698570,26254,1497903
1687594,26037,1451507
1676171,25837,1412466
1667763,25675,1384407
1658169,25446,1384407
1649449,25312,1384407
1639914,25186,1333116
1627603,25013,1186719
1613884,24739,1125338
1601011,24578,1125338
1589097,24436,1068787
1579281,24274,776430
1571279,24138,776430
1560186,24006,776430
1548067,23799,776430
1531192,23614,709002
1517472,23397,647330
1503482,23231,586741
1488586,23075,402802
1477010,22920,402802
1464697,22814,402802
1449252,22675,402802
1429722,22491,339032
1409906,22332,264512
1392123,22200,264512
1376692,22090,246587
